# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = model_4c3a5b56e9b4_model
# start_datetime = 2023-10-16 17:58:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/Rtmp2fBAYL/standata-4c3aa80ec6a.json
# init = 2 (Default)
# random
#   seed = 1939976623
# output
#   file = /home/lbelzile/Documents/Dropbox/Enseignement/MATH80601A/models/Poisson_mixed3-4.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /home/lbelzile/Documents/Dropbox/Enseignement/MATH80601A/models/poisson_mixed3-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,alpha.21,alpha.22,alpha.23,alpha.24,alpha.25,alpha.26,alpha.27,alpha.28,alpha.29,alpha.30,alpha.31,kappa
1481.44,0.973928,0.34672,4,15,0,-1464.56,1.82945,1.72367,1.90328,2.5114,-0.702712,0.142665,-0.200237,0.0444497,0.0496294,0.13138,-0.587415,0.539306,0.174137,0.0210008,-0.915889,-0.0556298,-0.380448,-0.549837,0.457968,-0.402911,-0.201443,-0.841992,1.6143,1.05121,-0.119629,0.297134,0.0711937,-0.107629,-1.05067,0.421388,0.381169,-0.671765,-0.34086,-0.0061344,-0.478123,0.602804
1477.94,0.682561,0.34672,4,15,0,-1464.08,1.75352,1.70789,1.90011,2.37837,0.0174972,0.0459546,0.197089,-0.181556,0.278922,0.0820535,-0.464359,0.614559,0.112639,0.488637,-0.620361,0.0164728,-0.354508,-0.125058,0.325343,-0.0648856,-0.946272,0.0929923,1.3766,0.951829,-0.443113,0.0956621,0.00330458,-0.101369,-1.17198,0.551149,0.27447,-0.781713,-0.211031,-0.271836,0.0511362,0.51964
1483.33,0.991702,0.34672,4,15,0,-1465.97,1.81246,1.74831,1.69722,2.35443,-0.509887,-0.0224137,-0.0103831,-0.0105542,0.00465963,0.144388,-0.40055,0.605198,0.0397802,0.139501,-0.869864,0.00469182,-0.321307,-0.313901,0.512373,-0.365366,-0.37603,-0.540295,1.77738,0.91056,-0.0806406,0.251553,0.261548,-0.13222,-0.710776,0.476989,0.369238,-0.430938,-0.0649667,0.0549316,-0.333152,0.486343
1475.31,0.823196,0.34672,3,7,0,-1462.68,1.64433,1.67599,1.8504,2.44698,0.0716722,-0.00206155,0.229067,-0.107963,0.517054,0.16433,-0.516533,0.286594,0.346341,0.0270601,-0.46813,0.19314,-0.140552,0.0714421,0.486006,0.176726,-0.569126,-0.485459,1.67134,1.06753,-0.272519,-0.0125385,0.0873928,-0.0182821,-0.960344,0.593554,0.258924,-0.775319,0.205529,0.0136868,-0.112919,0.512514
1473.08,0.956014,0.34672,4,15,0,-1454.5,1.92311,1.7545,1.78933,2.40903,-0.0634129,0.144489,0.149847,-0.094278,0.208876,0.133333,-0.452906,0.261813,0.176955,0.165269,-0.645339,0.00980317,-0.129779,-0.257518,0.307841,-0.210155,-0.471703,-0.64465,1.60311,0.967193,-0.26916,-0.00680949,0.13751,-0.049238,-1.95477,0.488032,0.57216,-0.429914,-0.215713,0.408723,-0.0443511,0.564383
1481.49,0.955186,0.34672,3,7,0,-1459.68,1.89396,1.67621,1.69085,2.47905,-0.127501,-0.0316038,0.0449986,-0.414941,0.175073,0.266695,-0.545272,0.618098,0.130711,0.274256,-0.557909,0.0648854,-0.594544,-0.239751,0.406496,0.0197113,-0.511286,-0.650396,1.63444,0.98847,-0.320339,0.324065,-0.0114653,0.0471774,-1.69658,0.486181,0.415345,-0.589643,-0.303059,-0.0891035,0.0257774,0.558165
1476.52,0.934258,0.34672,4,15,0,-1462.02,2.04213,1.85671,1.86768,2.614,-0.46999,-0.115887,-0.631303,-0.00573338,0.140842,0.0290887,-0.643886,0.202272,0.301024,0.168451,-0.721993,-0.0628665,-0.318594,-0.696298,0.226207,-0.103596,-0.426145,-0.320554,1.40266,0.801003,-0.235715,-0.0653919,0.0780632,-0.323976,-1.01971,0.400829,0.175972,-1.22351,-0.44284,-0.309144,-0.287118,0.463297
1475.56,0.802138,0.34672,4,15,0,-1453.9,1.94763,1.98274,1.99097,2.64558,-0.476804,-0.280588,-0.405274,-0.2893,0.288267,-0.252059,-0.758416,0.596112,0.0540376,0.146818,-0.833421,-0.176666,-0.287176,-0.425973,0.324744,-0.838095,-0.385341,-0.158302,1.37438,0.815363,-0.46119,-0.061669,-0.208663,-0.642048,-1.26859,0.466678,0.109383,-1.1553,-0.186576,-0.260257,-0.439681,0.493641
1485.91,0.997827,0.34672,3,7,0,-1467.49,2.00681,1.95506,1.97613,2.62952,-0.412882,-0.315048,-0.21946,-0.338169,0.0388489,-0.0315775,-0.478925,0.457262,-0.109929,0.217001,-0.979821,-0.105001,-0.371167,-0.406497,0.154199,-0.123122,-0.729285,-0.535732,1.45682,0.820322,-0.436708,-0.189512,-0.148535,-0.271715,-0.863334,0.352722,0.18051,-0.923475,-0.43766,-0.626275,-0.206542,0.573345
1481.44,0.880843,0.34672,4,15,0,-1472.45,2.02037,1.98915,2.00982,2.65329,-0.472757,-0.19389,-0.150927,-0.23266,-0.020657,0.0388156,-0.824315,0.375694,-0.226507,-0.0188327,-0.928169,-0.0667718,-0.697099,-0.495878,0.418335,-0.465193,-1.08712,-0.397558,1.31126,0.790365,-0.58859,0.190059,-0.196277,-0.177363,-1.50706,0.395338,-0.0499763,-0.748774,-0.475014,0.08004,-0.272806,0.506529
1475.9,0.633506,0.34672,3,7,0,-1459.02,2.02496,2.02596,2.10845,2.68085,-0.352414,-0.146397,-0.317357,-0.371759,0.149265,-0.0903323,-1.07506,0.142254,-0.455102,0.0774353,-0.858863,-0.0250146,-0.868086,-0.428646,0.306756,-0.283364,-0.910693,-0.199329,1.41631,0.599643,-0.37067,-0.138804,-0.232344,-0.450243,-1.00144,-0.00139441,0.0626979,-0.656597,-0.501278,-0.463103,-0.260662,0.533595
1476.92,0.92317,0.34672,4,15,0,-1459.58,1.82217,1.84874,1.94055,2.52814,-0.691059,-0.17366,0.0325707,-0.164817,-0.0925741,0.0875909,-0.259904,0.503248,-0.115363,0.149204,-1.02835,0.231264,-0.312254,-0.362937,0.373681,-0.127201,-0.483505,-0.665856,1.65842,0.811312,-0.138635,0.0834279,0.129378,0.123735,-1.78873,0.606015,0.133012,-0.903781,-0.42387,-0.266011,-0.505219,0.623749
1478.98,0.963001,0.34672,3,15,0,-1463.58,1.96654,1.83138,1.85628,2.5524,-0.668443,-0.0945814,0.0998173,0.00152555,0.199407,0.0172065,-0.487718,0.670162,-0.0725748,0.0995551,-0.65155,-0.174406,-0.720005,-0.101647,0.140528,-0.226785,-0.665349,-0.567393,1.32368,0.848906,-0.439603,0.37523,0.133483,0.0115353,-1.35835,0.408438,0.189006,-0.80356,-0.0567057,-0.208727,-0.218801,0.620776
1479.47,0.916184,0.34672,3,7,0,-1459.25,1.96654,1.80331,1.81338,2.58487,-0.711059,-0.211227,0.0754156,0.0607416,0.103888,0.0821071,-0.606793,0.567784,-0.0509769,0.129086,-0.82174,-0.151531,-0.470963,-0.319055,0.185164,-0.28921,-1.09792,-0.460894,1.59778,0.723501,-0.30176,0.204496,0.180422,0.0909131,-1.20884,0.333655,0.274198,-0.389624,-0.211141,-0.245241,-0.359849,0.647521
1478.96,0.957668,0.34672,4,31,0,-1463.55,1.69758,1.80349,1.91389,2.39286,-0.32293,0.201145,-0.194927,-0.228318,0.2646,0.133885,-0.769698,0.626701,0.265305,0.3509,-0.620382,0.0381131,-0.659944,-0.0738169,0.527325,-0.246888,-0.35313,-0.155375,1.53445,1.1256,-0.148003,0.184992,0.0934523,-0.146939,-1.35346,0.352076,0.00677265,-0.633083,-0.172242,-0.256707,-0.015408,0.441849
1476.69,0.852592,0.34672,4,15,0,-1456.15,1.72907,1.81224,1.9164,2.4962,-0.645201,0.000890518,0.119859,0.449813,-0.0542675,0.00400532,-0.535137,0.549036,0.0813268,0.497719,-1.08286,0.0672489,-0.175417,-0.649696,0.314116,-0.118024,-0.499127,-0.239365,1.58308,1.06768,-0.13125,0.351395,0.0255335,0.0245316,-1.28134,0.354677,0.37042,-0.727933,-0.362512,-0.0830412,-0.105763,0.528934
1477.35,0.982131,0.34672,3,7,0,-1462.08,1.83095,1.72482,1.84756,2.45393,-0.569398,0.151027,0.269748,0.326108,0.00531627,-0.144985,-0.826646,0.688395,0.188328,0.378085,-1.24034,-0.214956,-0.24026,-0.674368,0.276715,-0.173946,-0.541372,-0.488664,1.56724,0.816426,-0.310505,0.20089,0.0832546,0.00860652,-0.925524,0.623383,0.31621,-0.763055,-0.106913,-0.223684,-0.156339,0.659047
1484.36,0.932728,0.34672,3,7,0,-1463.27,1.75778,1.79395,1.79331,2.44639,-0.234983,0.0946863,0.180499,-0.155744,0.0672912,0.157708,-0.538125,0.591989,0.170413,0.326181,-1.2065,0.106855,-0.526867,-0.39574,0.464209,0.130449,-0.905113,-0.309156,1.65607,1.0035,-0.158965,0.327856,-0.00139493,-0.213217,-0.906543,0.540828,0.16163,-0.317692,-0.129909,0.0683288,-0.296942,0.613395
1483.37,0.853065,0.34672,4,15,0,-1469.99,1.87079,1.83461,1.87707,2.56318,-0.346838,-0.0219653,-0.175157,-0.0844576,0.208816,-0.0421038,-0.478384,0.529958,0.0587797,0.108053,-0.249208,-0.112561,-0.243853,-0.309902,0.305037,-0.608995,-0.226779,-0.34318,1.61329,0.80076,-0.420012,0.0579384,0.131298,-0.0503946,-1.20904,0.421378,0.397541,-1.07946,-0.39554,-0.372908,-0.217118,0.471649
1482.62,0.840358,0.34672,4,31,0,-1465.85,1.77796,1.74842,1.83182,2.43238,0.0246446,0.100059,0.306836,0.0835648,0.142879,-0.117052,-0.509801,0.496514,0.276954,0.23412,-0.861058,0.0096754,-0.169745,-0.319989,0.543879,-0.267392,-0.530255,-0.0116774,1.47361,0.924336,-0.206808,0.257627,0.0332322,-0.0271791,-0.626196,0.381943,0.209712,-0.564897,-0.276355,0.256274,-0.228746,0.55414
1483.51,0.924589,0.34672,4,15,0,-1467.96,1.69753,1.71144,1.8248,2.4125,-0.16567,0.000961986,0.205028,-0.0881082,0.244922,-0.0192666,-0.327771,0.403275,0.169712,0.171299,-0.563853,0.118595,-0.3975,-0.064885,0.686868,-0.324947,-0.597951,-0.111007,1.50945,0.98475,-0.103185,0.258909,-0.0234608,-0.23289,-0.674535,0.294315,0.266843,-0.694783,-0.249403,0.163993,-0.0237084,0.471474
1476.34,0.817273,0.34672,3,7,0,-1465.57,1.83143,1.87803,1.8961,2.44306,-0.292465,0.31061,0.00959373,-0.192982,0.144561,0.000473677,-0.13726,0.402757,0.24622,0.138157,-0.849079,0.2571,-0.370333,-0.245877,0.554269,-0.0552794,-0.27545,0.0315193,1.49035,1.18075,-0.14411,0.330668,0.25917,-0.156355,-1.00394,0.277801,0.225078,-0.467987,-0.145141,0.0583609,-0.302462,0.414766
1475.26,1,0.34672,4,15,0,-1461.07,1.92353,1.82959,1.89406,2.47111,-0.428211,0.212263,0.128543,0.122284,0.0319073,0.135164,-0.545234,0.368496,0.218464,0.217844,-0.954921,0.372514,-0.281797,-0.618713,0.217275,-0.436635,-0.744446,-0.674425,1.39248,1.09269,-0.50776,0.207465,0.153136,0.0166622,-1.43999,0.346013,0.396342,-1.04284,-0.594186,-0.186688,-0.214966,0.620119
1478.98,0.963877,0.34672,4,15,0,-1463.42,1.73037,1.76071,1.82312,2.45099,-0.0566946,-0.113872,-0.0323175,-0.44641,0.178933,0.164933,-0.611281,0.675637,-0.118387,0.214599,-0.504647,-0.307356,-0.339295,-0.275165,0.260227,0.115399,-0.222936,-0.212831,1.72141,0.846532,-0.391381,0.254086,-0.0612336,-0.245905,-1.17041,0.456532,0.343482,-1.03612,0.00458169,-0.221146,-0.290017,0.620582
1478.81,0.936597,0.34672,4,15,0,-1461.24,1.76796,1.74631,1.73461,2.43952,-0.535125,0.114691,0.0252203,0.0320676,-0.0911515,0.0696248,-0.442149,0.483669,0.41885,0.304683,-0.878628,0.298311,-0.401273,-0.461197,0.568734,-0.532153,-0.847595,-0.419235,1.58957,0.76049,-0.315149,0.2661,0.142873,0.0309234,-0.815519,0.534177,0.317824,-0.372232,-0.464159,-0.0190387,-0.202805,0.445031
1476.77,0.962709,0.34672,4,15,0,-1460.38,1.58463,1.65025,1.65385,2.33787,0.0856779,0.0926507,0.154033,-0.122224,0.536936,0.273134,-0.529219,0.802086,-0.0837196,0.293475,-0.41336,-0.291289,-0.224569,-0.0888012,0.373096,0.248997,-0.129697,-0.0625117,1.67997,1.25728,-0.116686,0.29224,0.129158,-0.10463,-1.00106,0.556908,0.427657,-0.869752,0.0948719,-0.154218,-0.0681429,0.69368
1478.98,0.866059,0.34672,4,15,0,-1455.18,1.66185,1.67789,1.80338,2.40727,-0.457054,0.224646,0.0741456,0.116986,-0.0426154,0.162292,-0.244384,0.548553,0.53229,0.391889,-0.760719,0.418001,-0.292685,-0.368656,0.597395,-0.490127,-0.771433,-0.423761,1.67368,0.898441,-0.305854,0.341376,0.200183,0.10758,-0.783387,0.554009,0.370162,-0.771278,-0.427656,0.0970583,-0.131395,0.46503
1470.54,0.844545,0.34672,3,15,0,-1454.57,1.74901,1.6682,1.74655,2.31945,-0.24144,0.145372,-0.116537,-0.0418114,-0.0356677,0.171497,-0.915739,0.587966,0.460879,0.586727,-0.551842,0.337322,-0.187642,-0.105533,0.607808,-0.325853,-0.789573,-0.610103,1.63219,1.06132,0.101416,0.30497,0.467009,0.100153,-0.225483,0.726875,0.0732874,-0.429067,-0.303953,0.133803,-0.146823,0.566323
1484.71,0.925506,0.34672,3,7,0,-1456.16,1.77963,1.63429,1.83162,2.45473,-0.0150244,-0.114263,0.118625,-0.108369,0.371021,0.14137,-0.389427,0.707976,0.23253,0.255891,-0.577932,0.179164,-0.291392,-0.195621,0.461645,-0.30978,-0.518985,-0.203834,1.61915,0.932378,-0.519696,0.519613,0.0419912,0.163027,-0.771389,0.513953,0.0860458,-0.370199,-0.252702,-0.0765565,-0.193273,0.53477
1481.97,0.903162,0.34672,4,15,0,-1469.16,1.58533,1.54819,1.66214,2.20874,-0.153989,0.268708,0.206252,0.177197,0.178574,0.272628,-0.201277,0.771656,0.312191,0.464561,-0.237245,0.294401,-0.424435,0.125592,0.66732,-0.108048,-0.481854,0.0034892,1.76379,1.07439,-0.227645,0.478229,0.55064,0.377182,-0.886612,0.941419,0.399694,-0.726856,-0.164387,0.0931205,-0.228454,0.575375
1483.55,0.984128,0.34672,4,31,0,-1468.61,1.91762,1.95997,1.9902,2.64232,-0.491045,0.138352,-0.0646469,-0.35432,-0.0344716,-0.175949,-0.710968,0.393211,-0.21812,0.084767,-0.534926,-0.0622317,-0.679907,-0.226019,0.22912,-0.428317,-0.749281,-0.6123,1.35222,0.689843,-0.660696,0.124199,-0.0459604,-0.0377977,-1.08424,0.471519,0.261483,-1.07624,-0.580258,-0.248823,-0.253236,0.570576
1480.39,0.878424,0.34672,3,15,0,-1467.94,1.96689,1.85528,1.92951,2.54413,-0.254385,-0.0565082,0.0932851,-0.377034,0.249776,-0.115431,-0.965707,0.574855,0.0503916,0.0866907,-1.19633,-0.265116,-0.40118,-0.841397,0.393444,-0.513076,-0.400477,-0.51327,1.50467,1.01571,-0.274528,0.16599,0.125249,-0.504312,-1.06805,0.369867,0.188106,-0.534282,-0.487018,-0.391628,-0.245159,0.56243
1481.74,0.842842,0.34672,4,15,0,-1460.53,1.78481,1.90068,1.79447,2.43214,-0.407378,0.0549058,-0.135465,0.0565253,-0.0181673,0.208329,-0.150111,0.491515,0.0200431,0.229073,-0.3414,0.177232,-0.419468,-0.265494,0.346478,-0.0319623,-0.82125,-0.253105,1.65148,0.856066,-0.404864,0.181506,-0.101731,0.172625,-1.0871,0.51009,0.342983,-0.983014,-0.0960318,0.0283327,-0.302072,0.546872
1478.63,0.771984,0.34672,3,7,0,-1459.79,1.78776,1.94238,1.83206,2.47753,-0.555392,0.0655282,-0.0330691,-0.00604975,0.0302946,0.209378,-0.143087,0.621778,0.0389474,0.131767,-0.341723,0.0703788,-0.551102,-0.314879,0.306281,0.103433,-0.917105,-0.223132,1.66664,1.00788,-0.351521,0.115475,-0.144908,0.221356,-1.03428,0.475497,0.357619,-0.976223,-0.145438,-0.0387271,-0.317352,0.544198
1477.33,0.992461,0.34672,3,7,0,-1464.17,1.78492,1.80291,1.74112,2.45088,-0.686575,-0.0507579,0.0999976,-0.220509,0.1793,0.296165,-0.331481,0.510149,0.0692276,0.0690361,-0.337356,0.159711,-0.832463,-0.116851,0.254892,0.0269218,-0.91996,-0.368093,1.55997,0.983953,-0.294773,0.236863,-0.23015,0.0634889,-0.937552,0.515734,0.316298,-1.16737,-0.201107,-0.0880368,-0.232941,0.491141
1476.19,0.798793,0.34672,3,7,0,-1456.26,1.93399,1.74635,1.92162,2.54177,-0.0696799,0.015927,-0.0168453,-0.195955,-0.0975695,0.102702,-0.579355,0.253247,0.00388934,0.307559,-0.730925,-0.203917,-0.873248,-0.389149,0.127412,-0.0289799,-1.05203,-0.150493,1.56398,0.960917,-0.38155,0.41586,0.158698,-0.279273,-0.563986,0.413046,0.26616,-1.08157,-0.253232,0.0165809,-0.0949739,0.548063
1468.87,0.769898,0.34672,3,7,0,-1452.85,1.71804,1.72007,1.88999,2.5474,-0.502224,0.219648,0.246625,-0.314968,-0.149923,0.0631801,-0.745296,0.113487,0.203702,0.282731,-0.929917,-0.157104,-0.661465,-0.370886,0.376721,-0.232228,-0.909435,-0.359223,1.69359,0.862996,-0.231761,-0.0226715,0.338692,-0.0725909,-0.817363,0.520405,0.10965,-1.29933,-0.57889,0.0983114,0.0238729,0.596814
1473.97,0.997629,0.34672,4,15,0,-1450.92,1.76729,1.72834,1.90943,2.47563,-0.154948,-0.0825905,-0.0362484,0.13792,0.181814,0.144969,-0.0645227,0.300548,-0.0431019,0.219754,-0.5228,-0.0388674,-0.145477,-0.234475,0.126751,-0.206977,-0.86358,-0.251127,1.7541,0.859159,-0.416484,0.164579,-0.211785,-0.0160316,-0.817716,0.787064,0.25453,-0.774674,-0.634786,-0.36022,0.00521955,0.507093
1476.57,1,0.34672,3,7,0,-1458.71,1.87982,1.78268,1.73324,2.45769,-0.269816,-0.187312,0.173627,0.0926815,0.300737,0.268647,-0.53156,0.491679,0.000699763,0.446267,-0.635586,0.0813199,-0.210809,-0.238433,0.494579,-0.119867,-0.236787,-0.402448,1.41576,1.20467,-0.720164,-0.0269155,0.0283643,-0.0174726,-1.05423,0.490328,0.289481,-0.693154,-0.49873,-0.383181,0.00612644,0.598016
1479.4,0.960997,0.34672,4,15,0,-1457.58,1.78395,1.60644,1.55252,2.35723,-0.118199,0.251651,0.0302609,-0.211874,0.163192,0.167604,-0.280324,0.726519,0.172657,0.200729,-0.664412,-0.111304,-0.337262,-0.247884,0.461515,-0.164694,-0.687175,-0.146722,1.80092,0.952815,0.266915,0.417542,0.206041,-0.111688,-1.04435,0.555488,0.47756,-0.539968,0.00824455,0.219852,-0.288835,0.452415
1478.94,0.970898,0.34672,3,7,0,-1465.53,1.59099,1.65076,1.80576,2.28758,-0.12896,0.0813066,0.353407,0.286141,0.493716,0.269429,-0.332309,0.626837,0.347941,0.54044,-0.518328,0.255388,-0.0275206,-0.160146,0.540005,0.170116,-0.330274,-0.0924097,1.62907,1.24809,-0.33055,0.15889,0.156138,0.0348447,-0.745897,0.684423,0.361951,-0.345799,-0.241933,-0.511509,-0.15329,0.597079
1477.15,0.862299,0.34672,3,15,0,-1459.06,1.66342,1.42162,1.68872,2.28794,-0.0448614,0.255688,0.322268,0.0533651,0.665337,0.192912,-0.350345,0.633419,0.0835965,0.322326,-0.496655,0.229724,-0.262514,0.10736,0.605541,-0.0475185,-0.17802,-0.383429,1.89458,1.2173,-0.0317941,0.234579,0.256334,0.0868687,-0.772254,0.55174,0.193155,-1.04121,-0.242075,-0.18077,0.166688,0.591949
1480.49,0.97661,0.34672,4,15,0,-1463.72,1.75319,1.57404,1.61977,2.34106,-0.151915,0.138836,0.00142121,0.0378513,-0.0998435,0.318863,-0.291497,0.868254,0.326449,0.273123,-0.644797,0.0288326,-0.163573,-0.457779,0.398767,-0.213778,-0.662356,0.021852,1.74422,1.07629,-0.254219,0.287452,0.0444545,-0.00921482,-0.873989,0.709716,0.512713,-0.0941063,0.0718807,0.161552,-0.332326,0.530425
1485.03,0.967495,0.34672,4,15,0,-1470,1.69458,1.68681,1.82308,2.41351,-0.00649429,0.3573,0.186408,0.243844,0.262807,0.0703915,-0.552742,0.659735,0.141992,0.241336,-0.701802,0.0655252,-0.327467,-0.455819,0.564471,-0.117175,-0.36048,-0.245593,1.70793,1.04456,-0.214409,0.270787,-0.224115,-0.195078,-0.807739,0.467823,0.325244,-0.361019,-0.140655,0.123057,-0.0956132,0.599707
1483.6,0.715396,0.34672,4,15,0,-1467.86,1.8825,1.79786,1.96308,2.58843,-0.470342,-0.183467,-0.145248,-0.469353,-0.0177534,0.236761,-0.481482,0.508048,0.132145,0.207176,-0.50718,-0.0366837,-0.271234,-0.259839,0.277034,-0.262739,-0.549438,-0.330627,1.66412,1.02276,-0.44188,0.153305,0.25217,-0.103218,-0.94509,0.534913,0.302223,-0.918467,-0.338067,-0.332762,-0.295383,0.473919
1481.83,0.965083,0.34672,3,15,0,-1466.52,1.86193,1.79402,1.86722,2.50141,-0.659981,-0.150624,-0.14456,-0.368125,-0.0188473,0.242764,-0.529667,0.543892,0.11797,0.243899,-0.708833,-0.0439804,-0.185332,-0.330128,0.447049,-0.434724,-0.678937,-0.418098,1.54701,1.06927,-0.383628,0.177611,0.383946,-0.601346,-0.985533,0.586615,0.26239,-0.858024,-0.388061,-0.390788,-0.340615,0.601007
1478.78,0.730699,0.34672,4,31,0,-1464.72,1.75104,1.69355,1.90416,2.42312,-0.469192,-0.0411458,-0.117348,-0.364471,0.128485,0.266625,-0.652896,0.611149,0.296,0.395751,-0.85575,-0.00595139,-0.358183,-0.654134,0.563384,-0.187427,-0.318131,-0.144847,1.66449,0.892447,-0.156798,0.131354,-0.0746579,-0.485639,-1.09756,0.628177,0.248456,-0.638859,-0.307023,-0.468819,-0.355174,0.697689
1477.85,0.950534,0.34672,4,15,0,-1460.15,1.89159,1.87992,1.79632,2.53978,-0.109422,0.177472,-0.405546,-0.00869103,0.293186,-0.00223176,-0.600952,0.41697,0.184584,0.17431,-0.892155,-0.0159169,-0.267957,-0.402405,0.469648,-0.021361,-0.951767,-0.250688,1.46636,0.849133,-0.261158,0.316988,0.174646,-0.0320509,-1.43569,0.35482,0.262641,-1.26045,-0.161476,-0.0964638,-0.13614,0.45461
1475.81,0.669798,0.34672,4,15,0,-1457.05,1.82119,1.79008,1.72349,2.54228,-0.441059,-0.0139066,0.490408,-0.0851047,0.152786,0.057075,-0.37168,0.841972,0.153003,0.252878,-0.770465,0.129557,-0.596763,-0.394623,0.479234,-0.485196,-0.275794,-0.404203,1.67848,1.13817,-0.496051,0.0590045,0.111216,-0.102316,-0.727332,0.627582,0.29742,-0.281331,-0.412653,-0.132816,-0.17091,0.598615
1468.3,0.847356,0.34672,4,15,0,-1451.06,1.82283,1.55713,1.84944,2.3347,-0.36262,-0.23769,-0.000379859,-0.214372,0.29422,0.199129,-0.401174,0.503217,0.213165,0.442402,-0.489455,-0.12037,-0.383956,-0.598143,0.542022,-0.0486872,-0.228342,0.124207,1.39163,0.967924,-0.48564,0.33432,0.409744,-0.0680338,-0.543377,0.394662,0.333373,-0.619611,-0.340382,0.0819142,0.0389879,0.645638
1475.99,1,0.34672,3,7,0,-1455.01,1.70805,1.90322,1.73515,2.50724,-0.0844116,0.0713001,0.206853,0.470455,0.0872492,0.0559165,-0.680119,0.59966,0.139113,0.0893485,-0.641563,0.0933192,-0.442918,-0.302891,0.590474,-0.123149,-0.621739,-0.151673,1.72917,1.01499,-0.138506,0.374025,0.167885,0.0439751,-0.759104,0.38383,0.368626,-1.13208,-0.173927,-0.0201565,-0.210289,0.554865
1482.6,1,0.34672,3,15,0,-1468.08,1.74477,1.76316,1.75268,2.34694,-0.26717,0.114032,0.0646531,0.200106,0.200714,-0.0302685,-0.584372,0.570681,0.254171,-0.102726,-0.617275,0.127121,-0.478632,-0.367684,0.563952,-0.150385,-0.566634,-0.070049,1.6451,1.14766,-0.0549501,0.307966,0.177848,0.0844356,-0.709313,0.381889,0.340344,-1.17372,-0.285586,-0.0399206,-0.178378,0.521742
1469.84,0.657242,0.34672,4,15,0,-1449.09,1.88457,1.93596,1.89318,2.56555,-0.414797,-0.15853,-0.102816,-0.411805,0.131676,-0.499797,-0.398381,0.440073,0.109361,0.436418,-0.807067,0.111425,-0.157737,-0.184509,0.349805,-0.510228,-0.731186,-0.711693,1.7205,0.91456,-0.502289,-0.113975,0.103572,-0.67686,-1.27157,0.357862,0.174645,-0.449748,-0.202399,-0.211397,-0.648224,0.552516
1473.14,0.981738,0.34672,4,15,0,-1452.33,1.8841,1.74188,1.92494,2.49484,-0.522515,0.310655,-0.119529,-0.0795754,0.194257,0.417145,-1.05969,0.337527,0.0333411,-0.0577305,-0.540197,-0.103996,-0.396855,-0.34852,0.475218,-0.000636853,-0.3464,-0.325899,1.35088,0.798148,-0.273968,0.192207,-0.224664,-0.260458,-1.3854,0.566117,0.325948,-0.867429,-0.619448,0.0205216,-0.176328,0.554818
1470.35,0.823524,0.34672,4,23,0,-1450.71,1.67444,1.53334,1.76606,2.25644,0.0525588,-0.000251441,0.288244,0.0698942,0.292855,-0.245251,0.0642949,0.884864,0.264616,0.476928,-1.20539,-0.00620618,-0.068234,-0.205073,0.477687,-0.192585,-0.416415,-0.0769776,1.60485,1.0053,-0.19266,0.350858,0.329598,-0.0362009,-0.78954,0.571336,0.38792,-0.347645,0.414283,-0.211132,-0.198004,0.591733
1472.54,0.995387,0.34672,4,15,0,-1450.17,1.71845,1.53912,1.68299,2.285,-0.359036,0.319911,-0.0756851,-0.0384329,0.310769,0.441758,-0.788676,0.47865,0.23256,0.182833,-0.210862,0.336604,-0.469773,-0.203893,0.62599,-0.108062,-0.637763,-0.321379,1.77889,1.23035,-0.163712,0.41723,-0.0306131,0.125994,-0.761299,0.424807,0.183409,-0.730229,-0.739126,0.13378,0.077567,0.547669
1473.06,0.985066,0.34672,4,15,0,-1452.75,1.61393,1.73277,1.69409,2.39542,-0.150203,-0.0570597,0.311583,-0.00532322,0.0823693,-0.0764842,0.0176592,0.743971,0.182839,0.449997,-0.921145,-0.233547,-0.305475,-0.233512,0.318342,-0.228114,-0.225783,-0.109512,1.51016,0.850119,-0.208252,0.118997,0.352501,-0.240215,-0.941489,0.708068,0.600465,-0.333422,-0.00707291,-0.181462,-0.447113,0.492939
